"APP ID"	"Date Announced"	"Notes"	"APP YEAR"	"FUNDING TYPE"	"FUNDING SUB TYPE"	"SCIENTIFIC TITLE"	"SIMPLIFIED TITLE"	"CIA"	"APP ADMIN INSTITUTION"	"STATE"	"Start Year"	"Final Budget - Rounded"	"Funding Source"	"MAIN FUNDING GROUP"	"SECTOR"	"BROAD RESEARCH AREA"	"FOR CATEGORY"	"FIELD OF RESEARCH"	"RESEARCH KW 1"	"RESEARCH KW 2"	"RESEARCH KW 3"	"RESEARCH KW 4"	"RESEARCH KW 5"	"HEALTH KW 1"	"HEALTH KW 2"	"HEALTH KW 3"	"HEALTH KW 4"	"HEALTH KW 5"	"MEDIA SUMMARY"
1066369	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"Modulation of feeding through pharmacological targeting of the relaxin-3 receptor RXFP3"	"Novel peptide modulators for the pharmacological manipulation of feeding"	"Dr Karl Johan Rosengren"	"University of Queensland"	"QLD"	2014	566320	"NHMRC MREA"	"Research Support"	"University"	"Basic Science"	"MEDICINAL AND BIOMOLECULAR CHEMISTRY"	"Proteins and Peptides"	"peptides"	"pharmacology"	"drug design"	"obesity"	"mental health"	NA	NA	NA	NA	NA	"Relaxin-3 is a neuropeptide that regulates a number of physiological processes, including food intake, suggesting that the relaxin-3 receptor RXFP3 may be a new target for treatment of eating disorders such as obesity. This project will develop new selective and high-affinity ligands for RXFP3, which will be critical pharmacological tools for the preclinical studies and evaluation of this system."
1066403	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"Sex hormones, endocrine disruptors and social interaction deficit"	"Hormones, Plastics and autism"	"Dr Wah Chin Boon"	"University of Melbourne"	"VIC"	2014	730937	"NHMRC MREA"	"Research Support"	"University"	"Basic Science"	"NEUROSCIENCES"	"Central Nervous System"	"autism spectrum disorders"	"oestrogen"	"brain development"	"neuroendocrinology"	"aromatase"	"epigenetics"	NA	NA	NA	NA	"Everyday experience tells us that sex hormones influence behaviour, including social interaction.  Autism affects boys more than girls: 5 boys to 1. Our study aims to understand how sex hormones and environmental pollutants affect brain development and behaviour, which may provide clues to the development of autism, and why boys are affected more."
1066430	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"Improving muscular dystrophy by targeting the ADAMTS5 metalloproteinase"	"Improving muscular dystrophy by stoping breakdown of extracellular proteins"	"Dr Shireen Lamande"	"Murdoch Childrens Research Institute"	"VIC"	2014	636894	"NHMRC MREA"	"Research Support"	"MRI"	"Basic Science"	"BIOCHEMISTRY AND CELL BIOLOGY"	"Cellular Interactions (incl. Adhesion, Matrix, Cell Wall)"	"muscular dystrophy"	"extracellular matrix"	"metalloproteinase"	"mouse models"	"expression profiling"	"protein characterisation"	NA	NA	NA	NA	"Muscular dystrophy is a devastating childhood disorder. There is no cure and no effective therapy to stop the disease progressing to early death. Our pilot data show that muscular dystrophy in a mouse model is dramatically improved when the Adamts5 gene is inactivated.  ADAMTS5 is an enzyme that remodels the extracellular matrix around cells.  This suggests that inhibiting ADAMTS5 may be a new way to treat muscular dystrophy.  We will test this idea in mice with muscular dystrophy"
1066477	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"The role of perivascular macrophages in the regulation of skin inflammation"	"Macrophages in skin inflammation"	"Prof Wolfgang Weninger"	"University of Sydney"	"NSW"	2014	596226	"NHMRC MREA"	"Research Support"	"University"	"Basic Science"	"IMMUNOLOGY"	"Innate Immunity"	"macrophages"	"neutrophils"	"skin immunology"	"skin infections"	"imaging"	NA	NA	NA	NA	NA	"Neutrophils are key defenders against bacterial infections. In this application we will test the hypothesis that perivascular macrophages play a critical role in the recruitment of neutrophils to site of cutaneous infection, and that these cells are targeted and destroyed by bacterial virulence factors. Our studies will gain novel insight into the leukocyte homing paradigm and shed new light on the mechanisms of microbial immuno-evasion."
1066479	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"Randomised phase II trial of neoadjuvant chemotherapy +/- concurrent aromatase inhibitor endocrine therapy to down-stage large oestrogen receptor positive breast cancer"	"Testing if the addition of oestrogen lowering treatment to preoperative chemotherapy better reduces the size of large oestrogen receptor positive breast cancer"	"A/Pr Prudence Francis"	"University of Newcastle"	"NSW"	2014	2182283	"NHMRC MREA"	"Research Support"	"University"	"Clinical Medicine and Science"	"ONCOLOGY AND CARCINOGENESIS"	"Solid Tumours"	"breast cancer"	"randomised trial"	"endocrine therapy"	"chemotherapy"	"combination therapy"	"oestrogen receptor"	"aromatase"	NA	NA	NA	"Women diagnosed with large oestrogen receptor positive breast cancer are often treated with chemotherapy before surgery to reduce the size of the cancer, while treatment to lower oestrogen levels is given after surgery. This trial is studying if combining chemotherapy with oestrogen lowering treatment before surgery will better shrink the cancer which can improve the surgery options."
1066485	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"Epigenetic reprogramming within the pluripotent lineage of the early embryo"	"How embryo cells have the capacity to form all the cells in the body"	"Prof Christopher O'Neill"	"University of Sydney"	"NSW"	2014	641226	"NHMRC MREA"	"Research Support"	"University"	"Basic Science"	"PAEDIATRICS AND REPRODUCTIVE MEDICINE"	"Reproduction"	"embryo"	"epigenetics"	"DNA methylation"	"gene expression"	"pluripotential"	"differentiation"	NA	NA	NA	NA	"Cells of the early embryo have the remarkable capacity to form all of the different tissues and organs in the body. This property requires re-organisation of the embryo’s genetic material in a manner analogous to re-booting a computer. This project will define the properties of this rebooting process. This information will allow much better strategies for building spare parts for regenerative medicine and provide the information required to reduce the incidence of inborn defects."
1066502	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"The role of Duffy and PF4 in the platelet killing of malaria parasites."	"How platelets kill malaria parasites"	"A/Pr Brendan McMorran"	"Macquarie University"	"NSW"	2014	338447	"NHMRC MREA"	"Research Support"	"University"	"Basic Science"	"MEDICAL MICROBIOLOGY"	"Medical Parasitology"	"malaria"	"platelet function"	"haematology"	"innate immunity"	"genetic susceptibility"	NA	NA	NA	NA	NA	"Platelets in the blood can kill the Plasmodium parasite, which lives inside red blood cells and causes malaria. Platelets bind parasite-infected red cells and release a molecule that is toxic to the parasite. This project will study why a red cell molecule called Duffy is also needed for this function of platelets. Most Africans carry a gene for Duffy that stops its expression in red cells, and may therefore be more susceptible to malaria because their platelets cannot kill the malaria parasite."
1066536	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"Determinants of sustained virological response after discontinuation of long-term nucleoside analogue therapy in chronic hepatitis B patients"	"A study of treatment discontinuation for chronic hepatitis B  patients"	"Dr Alexander Thompson"	"University of Melbourne"	"VIC"	2014	942036	"NHMRC MREA"	"Research Support"	"University"	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Gastroenterology and Hepatology"	"hepatitis B infection"	"antiviral therapy"	"biomarkers"	"immunodiagnosis"	"virology"	NA	NA	NA	NA	NA	"Guidelines currently recommend lifelong treatment for patients with chronic hepatitis B, with associated cost and risks of drug resistance and side effects. It has recently been suggested that up to 50% of patients may safely and successfully stop drug after long-term treatment. Our project will identify which patients can safely stop treatment, by performing detailed studies of the human immune system and the hepatitis B virus. This will be an important advance for patient care."
1066537	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"Virological determinants of drug resistance in real-world patients with chronic HCV infection"	"Virological determinants of drug resistance in chronic HCV infection"	"Dr Alexander Thompson"	"University of Melbourne"	"VIC"	2014	533875	"NHMRC MREA"	"Research Support"	"University"	"Clinical Medicine and Science"	"CLINICAL SCIENCES"	"Gastroenterology and Hepatology"	"hepatitis C virus"	"protease inhibitors"	"drug resistance"	"antiviral therapy"	"sequencing"	"medical virology"	NA	NA	NA	NA	"New treatments for hepatitis C virus (HCV) infection are emerging. These drugs directly target key events in the viral life cycle. While these drugs are effective, the ability of HCV to mutate means that drug resistance can arise, leading to treatment failure. This is most likely in patients who do not respond to interferon-based therapy. This proposal will use new, highly sensitive sequencing approaches to identify the viral mutations and evolutionary pathways that lead to drug resistance."
1066541	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"The protective effects of fenofibrate in diabetes-related susceptibility to ischaemia"	"How fenofibrate protects from diabetic complications"	"A/Pr Martin Ng"	"University of Sydney"	"NSW"	2014	609505	"NHMRC MREA"	"Research Support"	"University"	"Basic Science"	"CARDIOVASCULAR MEDICINE AND HAEMOTOLOGY"	"Cardiology (incl. Cardiovascular Diseases)"	"cardiovascular disease"	"diabetic complications"	"diabetes"	"angiogenesis"	"ischaemia"	NA	NA	NA	NA	NA	"Blood flow reduction (blockage of arteries) to local tissue is a common problem for diabetic people. Fenofibrate, a cholesterol lowering drug, dramatically reduces the diabetes-related limb amputation and other vascular disorders. We plan to study the mechanism of fenofibrate to facilitate growth of new blood vessels to sites affected by vascular disease. Ultimately, this may result in new treatment for diabetic vascular complications."
1066545	2013-10-23	NA	2013	"NHMRC Project Grants"	"New Investigator Grant"	"Molecular understanding of combination epigenetic therapy in MLL-fusion leukaemia"	"Novel combinations of targeted therapy for the treatment of MLL leukaemia"	"Dr Mark Dawson"	"University of Melbourne"	"VIC"	2014	602562	"NHMRC MREA"	"Research Support"	"University"	"Clinical Medicine and Science"	"ONCOLOGY AND CARCINOGENESIS"	"Haematological Tumours"	"epigenetics"	"leukaemia"	"targeted therapy"	"transcriptional regulation"	"chromatin"	"cancer cell biology"	NA	NA	NA	NA	"The poor prognosis conferred by chromosome breaks involving the MLL gene in acute leukaemia has not significantly changed in over twenty years. This fact highlights the urgent need to identify and develop novel therapeutic agents for this disease. This project will aim to understand the mechanisms leading to the initiation and maintenance of this aggressive disease. We will then use these insights to develop a rational combination of therapeutic agents."
1066550	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"hSSB1: A key regulator of genome stability and potential cancer therapeutic target"	"Protecting our genetic code."	"Dr Derek Richard"	"Queensland University of Technology"	"QLD"	2014	599222	"NHMRC MREA"	"Research Support"	"University"	"Basic Science"	"BIOCHEMISTRY AND CELL BIOLOGY"	"Biochemistry and Cell Biology not elsewhere classified"	"DNA repair"	"cancer cell biology"	"ageing"	"cancer biology"	"signal transduction"	NA	NA	NA	NA	NA	"Maintaining genetic stability is essential to protect us from disease such as cancer. It is also clear that once a cancer does form, it changes the genetic code to allow it to grow and evade drugs.  This project will help us understand how these processes occur, providing insight into new ways to tackle cancer."
1066555	2013-10-23	NA	2013	"NHMRC Project Grants"	"Standard Project Grant"	"Executive dysfunction and brain development in very preterm 13-year-olds - A longitudinal MRI study."	"Executive dysfunction and brain development in very preterm children."	"A/Pr Peter Anderson"	"Murdoch Childrens Research Institute"	"VIC"	2014	712273	"NHMRC MREA"	"Research Support"	"MRI"	"Clinical Medicine and Science"	"PAEDIATRICS AND REPRODUCTIVE MEDICINE"	"Paediatrics"	"prematurity"	"executive function"	"brain development"	"brain injury"	"magnetic resonance imaging (MRI)"	NA	NA	NA	NA	NA	"An area of concern for very preterm children is executive function (i.e. skills used for problem solving), which is related to educational problems, behavioural issues and social difficulties.  In very preterm children this study will 1) determine if executive function problems remain stable, worsen, or improve with age; 2) look for markers for these problems from infant brain scans; and 3) examine how executive function difficulties are related to brain re-organisation."
