"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"966","All India Council for Technical Education","Assesment of medicinal plants for Non-Alcoholic Steato-Hepatitis (NASH) in experimentally induced animal models","S. Mengi","C.U. Shah College of Pharmacy","Department of Pharmacy",1380000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_153"
"967","All India Council for Technical Education","Assessment of pharmacokinetic parameters of metabolites in bioequivalence study","T.K. Pal","Jadavpur University","Department of Pharmacy",1640000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_154"
"968","All India Council for Technical Education","Biochemical evaluation of newer Isatin derivatives as potential Anti-convulsants","A.S. Raja","Banaras Hindu University","Institute of Technology",1141000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_155"
"969","All India Council for Technical Education","Brain targeting of drugs by Nasal delivery system","P.G. Yeole","Institute of Pharmaceutical Education & Research","Department of Pharmacy",555000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_156"
"970","All India Council for Technical Education","Chemical investigation on Carallumas of India","A.V.N.A. Rao","University College of Pharmaceutical Sciences","Department of Pharmacy",748000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_157"
"971","All India Council for Technical Education","Chemical modification & characterization of natural polymers for development of new formulations","A.R. Kulkarni","K.L.E. Society College of Pharmacy","Department of Pharmacy",1450000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_158"
"972","All India Council for Technical Education","Comparison of foam separation method & solvent sublantion method in the separation of protein form a Binary Protein mixture by Ionic complexation in continouous mode","J. Khanam","Jadavpur University","Dept. of Pharmaceutical Technology",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_159"
"973","All India Council for Technical Education","Design & synthesis of novel chemical entities as Anti-Tubercular agents","M.S. Degani","University Institute of Chemical Technology","Department of Pharmacy",950000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_160"
"974","All India Council for Technical Education","Design implementation & evaluation of continuous professional development programs for community pharmacists in Mysore","A. Ramesh","J.S.S. College of Pharmacy","Department of Pharmacy",250000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_161"
"975","All India Council for Technical Education","Design synthesis & evaluation of substituted Aryl Propyl Acridone Carboxamides as Chemosensitizing agents","V.S. Valingkar","Prince K.M. Kundnani College of Pharmacy","Department of Pharmacy",1380000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_162"
"976","All India Council for Technical Education","Designing & development of ligand senstive tumor targeted nanoparticle based drug delivery systems for some anticancer agents","T.R. Saini","Shri G.S.Institute of Technology & Science","Department of Pharmacy",1826000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_163"
"977","All India Council for Technical Education","Development & evaluation of novel penetration enhancer based Transfer Mal Drug delivery systems for management of Hypertension","M. Aqil","Jamia Hamdard","Department of Pharmacy",1898000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_164"
"978","All India Council for Technical Education","Development of antioxident co-therapy with the anticancer drugs approaches to improvement of drug action","S. Ray","Himalayan Pharmacy Institute","Department of Pharmacy",1035000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_165"
"979","All India Council for Technical Education","Development of controlled release Gastroretentive multiparticulate delivery systems for the effective management of type 2 Diabetes mellitus","S.K. Jain","Guru Ghasidas University","SLT Institute of Pharmaceutical Science",690000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_166"
"980","All India Council for Technical Education","Development of fast dissolving tablets for Neurological Disorders","U.A. Patil","K.L.E. Society College of Pharmacy","Department of Pharmacy",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_167"
"981","All India Council for Technical Education","Development of safety & quality control parameters of herbal cosmetics","S. Saraf","Pt. Ravishankar Shukla University","Department of Pharmacy, Institute of Pharmacy",978000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_168"
"982","All India Council for Technical Education","Development of solid lipid nanoparticles for controlled release of Zidovudine: An Anti-HIV drug","S. Singh","Banaras Hindu University","Institute of Technology",1999000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_169"
"983","All India Council for Technical Education","Diagonostic characteristics & phytopharmacological evaluation of some traditional antifertility plant","S.K. Sharma","Guru Jambeshwar University of Science & Technology","Department of Pharmaceutical Sciences",785000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_170"
"984","All India Council for Technical Education","Ethnopharmacological studies of traditional medicinal plants of Amarkantak & Pendra Regions of Chhattisgarh State","J.S. Dangi","Guru Ghasidas University","SLT Institute of Pharmaceutical Sciences",978000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_171"
"985","All India Council for Technical Education","Exploration of novel particle engineering techniques: Sonocrystallization & Meltsonocrystallization","A.R. Paradkar","Bharati Vidyapeeth","College of Pharmacy",2000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_172"
"986","All India Council for Technical Education","Formulation & evaluation of Rifampicin Niosome for Anti-Tubercular treatment under Dots Strategy","T.N. Suriyaprakash","Periyar College of Pharmaceutical Sciences for Girls","Periyar Centenary Edu. Complex",851000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_173"
"987","All India Council for Technical Education","Genetics Polymorphisms & Therapeutic effects of a typical Antipsychotics in Schizophrenia patients","S. Mangasuli","Manipal College of Pharmaceutical Sciences","Department of Pharmacy",300000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_174"
"988","All India Council for Technical Education","Hemorheological study of Antihypertensive Therapies","R.P. Ravindra","C.U. Shah College of Pharmacy","Department of Pharmacy",1070000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_175"
"989","All India Council for Technical Education","Herbal drug development from medicinal plant Plucea Indica Less","T.K. Chatterjee","Jadavpur University","Department of Pharmacy",1259000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_176"
"990","All India Council for Technical Education","Improving oral bioavailability of drugs using Phytochemicals as CYP3A & P-GP modulators","Y.M. Rao","University College of Pharmaceutical Sciences","Department of Pharmacy",1668000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_177"
"991","All India Council for Technical Education","Microwave assisted synthesis & characterization of some Novel Thiazole derivatives for their Antimicrobial activity","S. Mohan","P.E.S. College of Pharmacy","Department of Pharmacy",690000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_178"
"992","All India Council for Technical Education","Nanoparticulate transmucosal delivery system for drugs & vaccines","V.B. Pokharkar","Bharati Vidyapeeth","College of Pharmacy",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_179"
"993","All India Council for Technical Education","New analytical processes & impurity profile studies on immuno modulatory drugs (Anti-AIDS agents)","D.G. Sankar","Andhra University","College of Pharmaceutical Sciences",800000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_180"
"994","All India Council for Technical Education","Preparation & characterization of spherical agglomerates of some drugs by Novel Particle Engineering Technology","D.K.M. Modi","A.R. College of Pharmacy","Department of Pharmacy",868000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_181"
"995","All India Council for Technical Education","Standardization of some Ayurvedic formulations by modern analytical techniques","P. Tatke","C.U. Shah College of Pharmacy","Department of Pharmacy",1892000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_182"
"996","All India Council for Technical Education","Studies on synthesis & bioevaluation of novel fluorinated ….. Anti inflammatory agents","R. R. Akkinepally","Panjab University","University Institute of Pharmaceutical Sciences",1000000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_183"
"997","All India Council for Technical Education","Study of wound healing potentials of Manfiferin, Morin, Dehydrozingerone & Seasamol upon topical as well as systemic administraton in Albino Rats","C.M. Rao","Manipal College of Pharmaceutical Sciences","Department of Pharmacy",985000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_184"
"998","All India Council for Technical Education","Synthesis, anticancer activity & sustained release dosage form design of some oxadiazole derivatives","T.K. Maity","Jadavpur University","Department of Pharmacy",744000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_185"
"999","All India Council for Technical Education","To evaluate the effect of embeliaribes extracts on Myocardial infraction & Cerebral Ischemia in models of oxidative stress in rats","U. Bhandari","Jamia Hamdard","Department of Pharmacy",690000,24,"2006-07","AICTE","Indian Rupees","Months","AICTE_2006-07_186"
