"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"459","Ministry of Environment and Forests","Development of a comprehensive information sysem with GIS, GPS & Remote Sensing interface for environment impact assessment of the proposed river link canal projects of Peninsular India","B.P. Rao","College of Engineering","Department of Geo-Engineering",2685238,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_32"
"460","Ministry of Environment and Forests","Exploration, diversity & mapping of vegetation in the urban forests of Kumaun Himalayan towns using Remote Sensing & GIS","S. Sharma","G.B. Pant Institute of Himalayan Environment & Development","Kosi Katarmal",1990170,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_33"
"461","Ministry of Environment and Forests","Habitat characterization at landscape level with special emphasis on Geobotanical analysis of Achanakmar-Amarkantak Biosphere Reserve","S. Tripathi","Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyala,","Remote Sensing & GIS Centre, Chitrakoot",1993180,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_34"
"462","Ministry of Environment and Forests","Inventorying Sacred Groves of Jharkhand forests & their characterization through RS, GIS technology","R.K. Sinha","Tilka Manjhi Bhagalpur University","Centre for Regional Studies",2015317,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_35"
"463","Ministry of Environment and Forests","Bioconversion of cotton gin waste to value added product","K. Pramanik","National Institute of Technology (Rourkela)","Department of Chemical Engineering",2264220,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_36"
"464","Ministry of Environment and Forests","Defluridation of ground water using electrochemial coagulation technology","S. Mahesh","S.J. College of Engineering","Department of Environment Engineering",1560671,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_37"
"465","Ministry of Environment and Forests","Ecotoxicological study of engineered oxide nanoparticles: A microcosm approach","A. Mukherjee","Vellore Institute of Technology","School of Biotechnology, Chemical & Biomedical Engineering",1128960,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_38"
"466","Ministry of Environment and Forests","Hydrofluroethers as third generation substitute for CFCs","D. Velayutham","Central Electrochemical Research Institute","Electroorganic Division",1317382,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_39"
"467","Ministry of Environment and Forests","Model for optimized spacing of Transpiring Hydrophilic Trees on Vegetative covers of MSW Landfill","S.S. Mathur","Indian Institute of Technology (D)","Department of Civil Engineering, Hauz Khas",1409688,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_40"
"468","Ministry of Environment and Forests","Phtocatalytic degradation of Organic pollutant from industry waste using Heteropolytungspic acid encaphulated nano sized TiO2 supported nanoporous materials","S. Anandan","National Institute of Technology (Tiruchirapalli)","Department of Chemistry",2007900,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_41"
"469","Ministry of Environment and Forests","Production of bioplastics from Agroindustrial wastes","J. Kasthuri","Rajaratnam College","Department of Zoologt",1483534,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_42"
"470","Ministry of Environment and Forests","River water quality modelling load from coffee processing units around Cauvery River Basin","B.M. Kumar","S.J. College of Engineering","Department of Environmental Engineering",1854720,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_43"
"471","Ministry of Environment and Forests","Synthesis & utilization of carbon nano material as a sensor to detect pesticide residue in food, soil & water","M. Sharon","Birla College","Nanotechnology Research Centre, Bhiwandi Road, Kalyan (West)",1605450,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_44"
"472","Ministry of Environment and Forests","Use of ground granulated  blast-furnance slag in plain & reinforced concrete","J. Prasad","Indian Institute of Technology (R )","Department of Civil Engineering",1588860,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_45"
"473","Ministry of Environment and Forests","Development of mine closure strategy for sustainable surface coal mining in West Bengal","S. Sinha","Bengal Engineering & Science University","Shibpur",2232426,36,"2008-09","MOEF","Indian Rupees","Months","MOEF_2008-09_46"
"474","Ministry of Environment and Forests","Reptilian diversity in Dehang-Debang Biosphere Reserve & adjacent, Arunachal Pradesh","A. Borang","State Forest Research Institute","Van Vihar, P.B. No. 159",1036914,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_1"
"475","Ministry of Environment and Forests","Population assessment & prioritization of economically important & over exploited plants in a part of Cold Desert Biosphere Reserve for conservation","S. Pant","Baba Ghulam Shah Badshah University","Centre for Biodiversity Studies, School of Biosciences & Biotechnology",1865375,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_2"
"476","Ministry of Environment and Forests","Studies on the Faunal Diversity of Great Nicobar Biosphere Reserve (GNBR).","K. Chandra","Zoological Survey of India","Andaman & Nicobar Regional Centre, Hado",2818110,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_3"
"477","Ministry of Environment and Forests","Species diversity & Habitat status of birds in Dehang Debang Biosphere Reserve (DDBR) with special emphasis on habitat ecology of certain selected species","D. Mize","Rajiv Gandhi University","Department of Zoology, Rono Hills, Doimukh",1186362,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_4"
"478","Ministry of Environment and Forests","Biomass resources flow patterns, process & consequences in the forest of Agasthyamalai Biosphere Reserve","U.M. Chandrashekara","Kerala Forest Research Institute","Sub Centre",967250,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_5"
"479","Ministry of Environment and Forests","Spatial & temporal changes in land use/land cover in Dehang Debang Biosphere Reserve (DDBR) of Arunachal Pradesh & its effect on plant diversity & population dynamics of important tree species","M.L. Khan","North Eastern Regional Institute of Science & Technology","Department of Forestry",1966500,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_6"
"480","Ministry of Environment and Forests","Post Tsunami assessment of marine polychaete (Annelida) diversity of Great Nicobar Island","Rajasekaran","Annamalai University","Centre for Advanced Studies in Marine Biology",2082250,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_7"
"481","Ministry of Environment and Forests","Monitoring land-use by wildlife, livestock & human in Khangechendzonga Biosphere Reserve","S. Sathyakumar","Wildlife Institute of India","Post Bag No. 18, Chandrabani",2230000,36,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_8"
"482","Ministry of Environment and Forests","Studies on the fish spawning aggregations in the Coral Reef areas of the Gulf of Mannar, Southeastern India","J. Paterson","Suganthi Devadasan Marine Research Institute","44, Beach Road",2174400,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_9"
"483","Ministry of Environment and Forests","Technology development for the articificial propagation of commercially overexploited mangrove crabs & its stock enhancement in Pitchavaram & Muthupet mangrove ecosystems through sea ranching","S.M. Raffi","Annamalai University","Centre for Advanced Studies in Marine Biology",2174400,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_10"
"484","Ministry of Environment and Forests","Distribution & infestation of isopod parasites in Marine fishes of Tamil Nadu Coastal Enviroment","S. Ravichandran","Annamalai University","Centre for Advanced Studies in Marine Biology",980479,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_11"
"485","Ministry of Environment and Forests","Study of pollination Biology of three rare mangrove species of Gujarat","C.N. Pandey","G.E.E.R. Foundation","Indroda Nature Park, P.O. Sector-7",2198800,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_12"
"486","Ministry of Environment and Forests","Carbon & Nitrogen dynamics in Sundarban Mangroves","P. Ramchandran","Anna University","IOM",2198800,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_13"
"487","Ministry of Environment and Forests","Species recovery study on rhizophora annamalayana Kathir, the only endemic mangrove of India","K. Kathiresan","Annamalai University","Centre for Advanced Studies in Marine Biology",1311828,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_14"
"488","Ministry of Environment and Forests","Identification of nuclear tree species & assessment of its impact in landscape conservation: A case study with reference to the tropical rain forests in Silent Valley in the Western Ghats","T.S. Nayar","Tropical Botanic Garden & Research Institute","Palode",2286000,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_15"
"489","Ministry of Environment and Forests","National consultation workshop for identification of research gaps in Coastal Marine Biodiversity Conservation in India","V.S. Mathur","Wildlife Institute of India","P.B. No. 18, Chandrabani",490000,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_16"
"490","Ministry of Environment and Forests","Microbial pathogens of corals & the events of biotic & abiotic transformations in the process of Pathogenesis","J. Ravinderan","National Institute of Oceanography","Regional Centre, P.B. No. 1813, Dr. Salim Ali Road",4693552,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_17"
"491","Ministry of Environment and Forests","Bio-inventerisation of coral fishes of South India with special reference to threats & conservation measures","R.J. Nair","Central Marine Fisheries Research Institute","Emakuian North",1020458,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_18"
"492","Ministry of Environment and Forests","Five day Training Programme for Trainers on Eco-restoration of Mangroves & local livelihood development","D.K. Bandyopadhyay","Indian Institute of Forest Management","Post Box No. 357, Nehru Nagar",416000,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_19"
"493","Ministry of Environment and Forests","Studies on in vivo shoot multiplication in hypocotyls of rhizophoraceae, Mangroves in new approach for scalling up of vegetative propagation","U.C. Basak","Regional Plant Resource Centre","N2/20, Nayapalli District",207648,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_20"
"494","Ministry of Environment and Forests","Study of pollination Biology & reproductive ecology of major Mangrove Spieces of Gujarat","C.N. Pandey","G.E.E.R. Foundation","Indroda Nature Park, P.O. Sector 7,",1374700,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_21"
"495","Ministry of Environment and Forests","Assessment of polution in relation to biodiversity of Eastern Region of Gulf of Khambhat, Gujarat State","N. Kumar","Institute of Science & Technology for Advance Studies & Research","Department of Environment Science",1458400,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_22"
"496","Ministry of Environment and Forests","Plant Crab Association in the Mangrove Ecosystem of Kerala","T.S. Nayar","Tropical Botanic Garden & Research Institute","Palode",276400,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_23"
"497","Ministry of Environment and Forests","Studies on reproductive biology, genetic diversity & Eco Physiology of some Mangroves in India","A.K. Bhatnagar","Delhi University","Department of Botany",4546800,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_24"
"498","Ministry of Environment and Forests","Carbon sinks & sequestration potential of Mangrove in India","R. Sukumar","Centre for Ecological Sciences"," ",389674,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_25"
"499","Ministry of Environment and Forests","Studies on ecology & diversity of actinomycetes of the Coral Reef environment of the Gulf of Mannar, Biosphere Reserve","K. Shivkumar","Annamalai University","Centre for Advanced Studies in Marine Biology",345230,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_26"
"500","Ministry of Environment and Forests","Development of GIS based Mangrove & Coral Reef Biodiversity Information System (MACORBIS) for India","R. Ramesh","Anna University","Institute of Ocean Management",684782,12,"2009-10","MOEF","Indian Rupees","Months","MOEF_2009-10_27"
