"","Funding_Agency","Project_Title","Investigator_Name","Institution_Name","Address1","Cost","Duration","Year","Funding_Agency_Short","Cost_Units","Duration_Units","ProjectID"
"3118","Indian Council of Medical Research","Infant screening for prevalence of Hearing Impairment in rural areas","S.R. Parab","N.I.M.E.R. Medical College","Department of E.N.T., Talegaon, Dabhade",2908530,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_219"
"3119","Indian Council of Medical Research","Infectious agents in Congenital Cataract in North India","M.P. Singh","P.G. Institute of Medical Education & Research","Department of Virology, Sector-12",3106859,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_220"
"3120","Indian Council of Medical Research","Innate immune responses in the male reproductive tract under Diabetic conditions","S. Yenugu","Hyderabad University","Department of Animal Sciences, P.O. Central University, Gachibowli",3639070,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_221"
"3121","Indian Council of Medical Research","In-silico approaches for designing B - Lactamase inhibitors","A. Anbarasu","Vellore Institute of Technology","Bioinformatics Division",1586340,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_222"
"3122","Indian Council of Medical Research","Internet-based HIV prevention for Indian MSM","A. Soletti","Tata Institute of Social Sciences","Centre of Health & Mental Health, Post Box No. 8313, V.N. Purav Marg, Deonar",2220378,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_223"
"3123","Indian Council of Medical Research","Investigating the molecular basis of characteristic cytokine profile in systemic Lupus Erythematosus","V.K. Kuntala","Nizam's Institute of Medical Sciences","Department of Clinical Pharmacology & Therapeutics, Punjagutta",2398400,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_224"
"3124","Indian Council of Medical Research","Investigation of the role of Urokinase like Plasminogen activator on Vasopressin induced signal transduction in Diabetes Insipidus","M.G. Tyagi","Christian Medical College & Hospital","Department of Pharmacology, IDA Scudder Road",1028460,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_225"
"3125","Indian Council of Medical Research","Isolation & characterization of active principle(s) from Cardiospermum Halicacabum leaf & its effect on Glycaemic control in normal & Streptozotocin-induced Diabetic rats","K.V. Pugalendi","Annamalai University","Department of Biochemistry & Biotechnology, Faculty of Science",1104348,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_226"
"3126","Indian Council of Medical Research","Isolation & identification of anticandidal compounds from Cassia species","V. Venkatesalu","Annamalai University","Department of Botany",1651160,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_227"
"3127","Indian Council of Medical Research","Isolation & phenotypic characterization of human endometrial Epithelial & Stromal Clones","R. Rozati","M.H.R.T. Hospital & Research Centre","H. No. # 8-2-120/86/IA, Road No # 3, Banjara Hills",2451840,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_228"
"3128","Indian Council of Medical Research","Isolation of stem cells from Limbal & extra ocular muscle tissues & differentiation into Retinal Progenitor Cells","B.G. Jaganathan","Indian Institute of Technology (Guwahati)","Department of Biotechnology, North Guwahati",491250,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_229"
"3129","Indian Council of Medical Research","Isolation, characterization & optimization of Entomopatho-genic fungi & their toxins for the control of house fly & formulation development","A. Malik","Indian Institute of Technology (Delhi)","Centre for Rural Development & Technology, Hauz Khas",5024975,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_230"
"3130","Indian Council of Medical Research","Isolation, identification & characterization of bioactive compounds from selected medicinal plants","R. Lawrence","Sam Higgin Bottom Institute of Agriculture, Technology & Science","Department of Microbiology & Fermentation Technology, Jacob School of Biotechnology & Bio-Engineering, Naini",1256600,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_231"
"3131","Indian Council of Medical Research","Long term effects of Risug as an implant in Fallopian tube of rabbits","J.C. Bhardwaj","All India Institute of Medical Sciences","Department of Biomedical Engineering, Room No. 1039, Ansari Nagar",1656660,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_232"
"3132","Indian Council of Medical Research","Magnetic nanoparticles for effective target drug delivery of Carvacrol against Liver carcinogenes - A molecular approach","T. Devaki","Madras University","Department of Biochemistry, Guindy",2029680,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_233"
"3133","Indian Council of Medical Research","Malabsorption, small intestinal bacterial over-growth & orocecal transit time in Indian patients with Type 2 Diabetes Mellitus","S. Rana","P.G. Institute of Medical Education & Research","Department of Gastroenterology, Sector 12",1418928,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_234"
"3134","Indian Council of Medical Research","Malaria-risk maps & prioritizing interventions in Tripura, Northeast India","V. Dev","National Institute of Malaria Research","Sector 8, Dwarka",1675000,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_235"
"3135","Indian Council of Medical Research","Maternal Vitamin B12, Folic acid & Homocysteine as determinants of gestational Diabetes, fetal growth & inter-generational programming of Diabesity","C.S. Yajnik","King Edward Memorial Hospital & Research Centre","Kanalnayan Bajaj Diabetology Research Centre, Rasta Peth, Sardar Moodliar Road",9112472,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_236"
"3136","Indian Council of Medical Research","Mechanically strong silk composite matrices for bone tissue engineering","B.B. Mandaln","Indian Institute of Technology (Guwahati)","Department of Biotechnology, North Guwahati",934500,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_237"
"3137","Indian Council of Medical Research","Medicinal plants-derived molecular agents with potential for use in Benign Prostatic Hyperplasia (BPH) therapy","R.V. Thampan","M.I.M.S. Research Foundation","Mini Bypass Road, Govindapuram",2488809,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_238"
"3138","Indian Council of Medical Research","Mesoporous silica nanoparticles for controlled release of Insulin - design, fabrication & evaluation","K. Kuotsu","Jadavpur University","Department of Pharmaceutical Technology, Raja S.C. Mallick Road",2524780,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_239"
"3139","Indian Council of Medical Research","Metabolome analysis of urine to detect disorders of Amino Acids,  Organic Acids, Sugars, Purines & Pyrimidines by gas Chromatography/mass spectrometry in infants & children","S.V. Attri","P.G. Institute of Medical Education & Research","Department of Paediatrics, Advanced Pediatric Centre, Sector 12",5334738,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_240"
"3140","Indian Council of Medical Research","Metabolomic role of Dimethy-Larsinic Acid (DME) & Benzo-(a) - Pyrene on the regulatory aspects of Cholesterol Homeostasis, cell proliferation & immune responses","N.D. Rao","All India Institute of Medical Sciences","Department of Biochemistry, Ansari Nagar",3194632,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_241"
"3141","Indian Council of Medical Research","Methylation profiling to find fetal DNA epigenetic marker (s) in maternal plasma in relation to phyiological pregnancies & pregnancy related disorders","J. Kaur","P.G. Institute of Medical Education & Research","Department of Biochemistry, Sector 12",3039443,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_242"
"3142","Indian Council of Medical Research","Microwave radiation induced effects on the Neuroendocrine-Gonadal axis of mice","C.M. Chaturvedi","Banaras Hindu University","Department of Zoology",2653652,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_243"
"3143","Indian Council of Medical Research","Modulation of Estrogen regulated gene expression by the green tea polyphenol EGCG in ER positive Breast Cancer cells: A microarray study","A.M. Limaye","Indian Institute of Technology (Guwahati)","Department of Biotechnology, North Guwahati",795000,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_244"
"3144","Indian Council of Medical Research","Molecular & proteomic profiling of Hyaluronic Acid Synthase (HAS) in transitional cell carcinoma of urinary bladder","A. Sharma","All India Institute of Medical Sciences","Department of Biochemistry, Ansari Nagar",3212672,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_245"
"3145","Indian Council of Medical Research","Molecular characterization of clinical isolates of Groups A, C & G Streptococci from urban slums of Mumbai & Adivasi population from Maharashtra with special reference to Multilocus Sequence Typing (MLST)","M.G. Karmarkar","Seth G.S. Medical College & K.E.M. Municipal Hospital","Department of Microbiology, New M.S. Building, 1st Floor, Acharya Donde Marg, Parel",4483792,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_246"
"3146","Indian Council of Medical Research","Molecular characterization of Familial Hyper-Cholesterolemia in Indian population","R. Saxena","Sir Gangaram Hospital","Department of Genetic Medicine, Gangaram Hospital Marg, Old Rajinder Nagar",4137595,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_247"
"3147","Indian Council of Medical Research","Molecular characterization of food-borne Trematodes & Cestodes prevailing in Northeast India","V. Tandon","North-Eastern Hill University","Department of Zoology, School of Life Sciences",3903285,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_248"
"3148","Indian Council of Medical Research","Molecular characterization of frontotemporal lobar degeneration & releted disorders in India: A multi-centre study","A. Ghosh","Apollo Gleneagles Hospital","Department of Neurology & Cognitive Neurology, 58, Cannal Circular Road",2507844,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_249"
"3149","Indian Council of Medical Research","Molecular characterization of genetic diversity of wild & cultivated varieties of Garcinia in Assam","B. Neog","Dibrugarh University","Department of Life Sciences",2495065,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_250"
"3150","Indian Council of Medical Research","Molecular characterization of small molecule inhibitor for Cervical Cancer from medicinal plants: A drug discovery approach","S. Duraisamy","G7 Synergon Private Limited","Sahakara Nagar Post",1005000,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_251"
"3151","Indian Council of Medical Research","Molecular course on pharmacovigilance","A.R. Pasi","National Institute for Research in Reproductive Health","Department of Clinical Reseach, Jehangir Merwanji Street, Parel",1175800,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_252"
"3152","Indian Council of Medical Research","Molecular epidemiology & genetic characterization of M. Tuberculosis from HIV Seronegative & HIV Seropositive patients","U. Agarwal","L.R.S. Institute of Tuberculosis & Respiratory Diseases","Sri Aurobindo Marg",3009264,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_253"
"3153","Indian Council of Medical Research","Molecular epidemiology & genetic characterization of M. Tuberculosis from HIV Seronegative & Seropositive patients","S. Singh","All India Institute of Medical Sciences","Department of Laboratory Medicine, Clinical Microbiology Division, Ansari Nagar",2205072,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_254"
"3154","Indian Council of Medical Research","Molecular epidemiology of Rotavirus Diarrhera in children under five in Southwest India-A hospital & laboratory based study","G. Arunkumar","Manipal University","Department of Microbiology",3875688,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_255"
"3155","Indian Council of Medical Research","Molecular mechanism behind pathogenesis of Pre-Eclampsia","G. Rath","Vardhman Mahavir Medical College & Safdarjung Hospital","Department of Anatomy",3511442,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_256"
"3156","Indian Council of Medical Research","Molecular mechanisms & therapy for Cocaine abuse in HIV Associated Neurocognitive Disorder (Hand)","P. Seth","National Brain Research Centre","Department of Molecular & Cellular Neuroscience, Neurovirology Section, Nainwal Mode, NH-8, Near NSG Campus",2177072,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_257"
"3157","Indian Council of Medical Research","Molecular studies on biofilm formation in Coagulase Negative Staphylococci","E.K. Radhakrishnan","Mahatma Gandhi University","School of Biosciences, Priyadarshini Hills P.O.",2327452,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_258"
"3158","Indian Council of Medical Research","Monitoring liver fibrosis & liver failure in animal models by non invasive Magnetic Resonance Imaging (MRI) techniques using novel tracing probes","B. Jagannadh","Indian Institute of Chemical Technology","Tarnaka",1371580,36,"2011-12","ICMR","Indian Rupees","Months","ICMR_2011-12_259"
